flame,dataset\images\flame\0005_F0033.jpg,0.540625,0.409028,0.137500,0.248611
flame,dataset\images\flame\0005_F0034.jpg,0.539844,0.404861,0.139062,0.256944
flame,dataset\images\flame\0005_F0035.jpg,0.548437,0.414583,0.170312,0.259722
flame,dataset\images\flame\0005_F0036.jpg,0.545703,0.422222,0.177344,0.244444
flame,dataset\images\flame\0005_F0037.jpg,0.538281,0.417361,0.160938,0.245833
flame,dataset\images\flame\0005_F0038.jpg,0.544141,0.410417,0.149219,0.259722
flame,dataset\images\flame\0005_F0039.jpg,0.547266,0.392361,0.150781,0.290278
flame,dataset\images\flame\0005_F0040.jpg,0.546875,0.377778,0.154687,0.327778
flame,dataset\images\flame\0005_F0041.jpg,0.549219,0.365278,0.160938,0.361111
flame,dataset\images\flame\0005_F0042.jpg,0.551562,0.427778,0.175000,0.238889
flame,dataset\images\flame\0005_F0043.jpg,0.554297,0.421528,0.185156,0.276389
flame,dataset\images\flame\0005_F0044.jpg,0.556250,0.408333,0.181250,0.302778
flame,dataset\images\flame\0005_F0045.jpg,0.568359,0.392361,0.203906,0.356944
flame,dataset\images\flame\0005_F0046.jpg,0.569531,0.382639,0.209375,0.365278
flame,dataset\images\flame\0005_F0047.jpg,0.576953,0.370139,0.225781,0.376389
flame,dataset\images\flame\0005_F0048.jpg,0.575781,0.358333,0.223438,0.400000
flame,dataset\images\flame\0005_F0049.jpg,0.589844,0.333333,0.264062,0.461111
flame,dataset\images\flame\0005_F0050.jpg,0.593359,0.329167,0.263281,0.491667
flame,dataset\images\flame\0005_F0051.jpg,0.605078,0.301389,0.299219,0.525000
flame,dataset\images\flame\0005_F0052.jpg,0.598047,0.304167,0.288281,0.519444
flame,dataset\images\flame\0005_F0053.jpg,0.560938,0.359028,0.240625,0.423611
flame,dataset\images\flame\0005_F0054.jpg,0.561328,0.350694,0.239844,0.440278
flame,dataset\images\flame\0005_F0055.jpg,0.555859,0.378472,0.238281,0.406944
flame,dataset\images\flame\0005_F0056.jpg,0.552344,0.404167,0.251563,0.355556
flame,dataset\images\flame\0005_F0057.jpg,0.535937,0.404167,0.237500,0.383333
flame,dataset\images\flame\0005_F0058.jpg,0.537109,0.386806,0.227344,0.406944
flame,dataset\images\flame\0005_F0059.jpg,0.534375,0.362500,0.239063,0.450000
flame,dataset\images\flame\0005_F0060.jpg,0.532031,0.373611,0.243750,0.427778
flame,dataset\images\flame\0005_F0061.jpg,0.535547,0.406250,0.260156,0.401389
flame,dataset\images\flame\0005_F0062.jpg,0.537500,0.411111,0.254687,0.391667
flame,dataset\images\flame\0005_F0063.jpg,0.551562,0.410417,0.265625,0.381944
flame,dataset\images\flame\0005_F0064.jpg,0.540625,0.425694,0.287500,0.351389
flame,dataset\images\flame\0005_F0065.jpg,0.532031,0.418056,0.250000,0.372222
flame,dataset\images\flame\0005_F0066.jpg,0.531641,0.411111,0.250781,0.386111
flame,dataset\images\flame\0005_F0067.jpg,0.538672,0.411111,0.247656,0.433333
flame,dataset\images\flame\0005_F0068.jpg,0.536719,0.406944,0.245312,0.425000
flame,dataset\images\flame\0005_F0069.jpg,0.540234,0.416667,0.266406,0.444444
flame,dataset\images\flame\0005_F0070.jpg,0.537500,0.431944,0.271875,0.413889
flame,dataset\images\flame\0005_F0071.jpg,0.531641,0.430556,0.249219,0.397222
flame,dataset\images\flame\0005_F0072.jpg,0.533203,0.418750,0.244531,0.418056
flame,dataset\images\flame\0005_F0073.jpg,0.542188,0.404861,0.262500,0.434722
flame,dataset\images\flame\0005_F0074.jpg,0.535937,0.393056,0.275000,0.458333
flame,dataset\images\flame\0005_F0075.jpg,0.548047,0.389583,0.296094,0.490278
flame,dataset\images\flame\0005_F0076.jpg,0.546875,0.410417,0.298438,0.443056
flame,dataset\images\flame\0005_F0077.jpg,0.549219,0.395833,0.287500,0.486111
flame,dataset\images\flame\0005_F0078.jpg,0.525781,0.415972,0.260938,0.437500
flame,dataset\images\flame\0005_F0079.jpg,0.530859,0.415972,0.250781,0.437500
flame,dataset\images\flame\0005_F0080.jpg,0.544141,0.393056,0.269531,0.494444
flame,dataset\images\flame\0005_F0081.jpg,0.545703,0.389583,0.266406,0.501389
flame,dataset\images\flame\0005_F0082.jpg,0.548828,0.409028,0.269531,0.501389
flame,dataset\images\flame\0005_F0083.jpg,0.547266,0.414583,0.271094,0.487500
flame,dataset\images\flame\0005_F0084.jpg,0.547266,0.423611,0.269531,0.466667
flame,dataset\images\flame\0005_F0085.jpg,0.551562,0.398611,0.260938,0.508333
flame,dataset\images\flame\0005_F0086.jpg,0.556641,0.397222,0.271094,0.500000
flame,dataset\images\flame\0005_F0087.jpg,0.546875,0.448611,0.257812,0.441667
flame,dataset\images\flame\0005_F0088.jpg,0.545703,0.464583,0.258594,0.409722
flame,dataset\images\flame\0005_F0089.jpg,0.556250,0.455556,0.265625,0.416667
flame,dataset\images\flame\0005_F0090.jpg,0.555078,0.448611,0.267969,0.430556
flame,dataset\images\flame\0005_F0091.jpg,0.563281,0.439583,0.278125,0.451389
flame,dataset\images\flame\0005_F0092.jpg,0.563672,0.443750,0.277344,0.443056
flame,dataset\images\flame\0005_F0093.jpg,0.576172,0.452778,0.302344,0.461111
flame,dataset\images\flame\0005_F0094.jpg,0.575391,0.460417,0.303906,0.445833
flame,dataset\images\flame\0005_F0095.jpg,0.572266,0.465972,0.297656,0.456944
flame,dataset\images\flame\0005_F0096.jpg,0.570312,0.465278,0.301562,0.450000
flame,dataset\images\flame\0005_F0097.jpg,0.583594,0.465278,0.331250,0.494444
flame,dataset\images\flame\0005_F0098.jpg,0.577344,0.473611,0.331250,0.483333
flame,dataset\images\flame\0005_F0099.jpg,0.544531,0.478472,0.268750,0.462500
flame,dataset\images\flame\0005_F0100.jpg,0.546875,0.484028,0.268750,0.451389
flame,dataset\images\flame\0005_F0101.jpg,0.546484,0.490972,0.271094,0.470833
flame,dataset\images\flame\0005_F0102.jpg,0.548047,0.536806,0.267969,0.379167
flame,dataset\images\flame\0005_F0103.jpg,0.559766,0.522222,0.292969,0.408333
flame,dataset\images\flame\0005_F0104.jpg,0.558594,0.531944,0.295312,0.388889
flame,dataset\images\flame\0005_F0105.jpg,0.540234,0.540972,0.263281,0.370833
flame,dataset\images\flame\0005_F0106.jpg,0.534766,0.545833,0.274219,0.361111
flame,dataset\images\flame\0005_F0107.jpg,0.521484,0.534722,0.266406,0.383333
flame,dataset\images\flame\0005_F0108.jpg,0.528125,0.531944,0.253125,0.388889
flame,dataset\images\flame\0005_F0109.jpg,0.544531,0.528472,0.281250,0.426389
flame,dataset\images\flame\0005_F0110.jpg,0.546484,0.527083,0.277344,0.429167
flame,dataset\images\flame\0005_F0111.jpg,0.552344,0.513194,0.300000,0.451389
flame,dataset\images\flame\0005_F0112.jpg,0.556250,0.516667,0.292188,0.444444
flame,dataset\images\flame\0005_F0113.jpg,0.566406,0.509028,0.312500,0.426389
flame,dataset\images\flame\0005_F0114.jpg,0.571094,0.492361,0.301562,0.456944
flame,dataset\images\flame\0005_F0115.jpg,0.558203,0.503472,0.267969,0.443056
flame,dataset\images\flame\0005_F0116.jpg,0.566016,0.503472,0.275781,0.443056
flame,dataset\images\flame\0005_F0117.jpg,0.562500,0.501389,0.270312,0.438889
flame,dataset\images\flame\0005_F0118.jpg,0.562500,0.502778,0.270312,0.436111
flame,dataset\images\flame\0005_F0119.jpg,0.565625,0.489583,0.268750,0.429167
flame,dataset\images\flame\0005_F0120.jpg,0.557813,0.486806,0.276563,0.434722
flame,dataset\images\flame\0005_F0121.jpg,0.551562,0.480556,0.262500,0.458333
flame,dataset\images\flame\0005_F0122.jpg,0.557422,0.475000,0.250781,0.469444
flame,dataset\images\flame\0005_F0123.jpg,0.561719,0.474306,0.259375,0.468056
flame,dataset\images\flame\0005_F0124.jpg,0.560938,0.465278,0.260938,0.486111
flame,dataset\images\flame\0005_F0125.jpg,0.556641,0.482639,0.263281,0.462500
flame,dataset\images\flame\0005_F0126.jpg,0.558594,0.474306,0.259375,0.479167
flame,dataset\images\flame\0005_F0127.jpg,0.559375,0.485417,0.275000,0.459722
flame,dataset\images\flame\0005_F0128.jpg,0.566406,0.496528,0.260938,0.437500
flame,dataset\images\flame\0005_F0129.jpg,0.567187,0.504167,0.254687,0.430556
flame,dataset\images\flame\0005_F0130.jpg,0.558984,0.523611,0.269531,0.419444
flame,dataset\images\flame\0005_F0131.jpg,0.559375,0.504861,0.270312,0.420833
flame,dataset\images\flame\0005_F0132.jpg,0.557031,0.482639,0.267188,0.462500
flame,dataset\images\flame\0005_F0133.jpg,0.563281,0.463889,0.275000,0.525000
flame,dataset\images\flame\0005_F0134.jpg,0.567578,0.495139,0.266406,0.459722
flame,dataset\images\flame\0005_F0135.jpg,0.566016,0.488889,0.260156,0.466667
flame,dataset\images\flame\0005_F0136.jpg,0.565234,0.480556,0.261719,0.483333
flame,dataset\images\flame\0005_F0137.jpg,0.583594,0.455556,0.282813,0.494444
flame,dataset\images\flame\0005_F0138.jpg,0.583984,0.450000,0.285156,0.533333
flame,dataset\images\flame\0005_F0139.jpg,0.585547,0.447917,0.288281,0.518056
flame,dataset\images\flame\0005_F0140.jpg,0.576953,0.504861,0.263281,0.420833
flame,dataset\images\flame\0005_F0141.jpg,0.576953,0.494444,0.271094,0.419444
flame,dataset\images\flame\0005_F0142.jpg,0.573828,0.506944,0.277344,0.394444
flame,dataset\images\flame\0005_F0143.jpg,0.566016,0.498611,0.257031,0.383333
flame,dataset\images\flame\0005_F0144.jpg,0.568750,0.482639,0.254687,0.423611
flame,dataset\images\flame\0005_F0145.jpg,0.575000,0.476389,0.267188,0.411111
flame,dataset\images\flame\0005_F0146.jpg,0.572656,0.465972,0.270312,0.431944
flame,dataset\images\flame\0005_F0147.jpg,0.575000,0.463889,0.270312,0.425000
flame,dataset\images\flame\0005_F0148.jpg,0.575391,0.444444,0.269531,0.463889
flame,dataset\images\flame\0005_F0149.jpg,0.567969,0.435417,0.268750,0.470833
flame,dataset\images\flame\0005_F0150.jpg,0.567578,0.415972,0.266406,0.518056
flame,dataset\images\flame\0005_F0151.jpg,0.569531,0.409722,0.267188,0.544444
flame,dataset\images\flame\0005_F0152.jpg,0.562500,0.446528,0.265625,0.473611
flame,dataset\images\flame\0005_F0153.jpg,0.557813,0.461111,0.262500,0.416667
flame,dataset\images\flame\0005_F0154.jpg,0.560547,0.447917,0.261719,0.454167
flame,dataset\images\flame\0005_F0155.jpg,0.564844,0.447917,0.260938,0.445833
flame,dataset\images\flame\0005_F0156.jpg,0.566797,0.451389,0.266406,0.427778
flame,dataset\images\flame\0005_F0157.jpg,0.567969,0.450000,0.260938,0.408333
flame,dataset\images\flame\0005_F0158.jpg,0.566797,0.441667,0.257031,0.422222
flame,dataset\images\flame\0005_F0159.jpg,0.558594,0.435417,0.250000,0.434722
flame,dataset\images\flame\0005_F0160.jpg,0.558594,0.440278,0.248437,0.419444
flame,dataset\images\flame\0005_F0161.jpg,0.557031,0.454167,0.256250,0.416667
flame,dataset\images\flame\0005_F0162.jpg,0.562500,0.467361,0.246875,0.390278
flame,dataset\images\flame\0005_F0163.jpg,0.572656,0.447222,0.264062,0.408333
flame,dataset\images\flame\0005_F0164.jpg,0.574609,0.448611,0.260156,0.408333
flame,dataset\images\flame\0005_F0165.jpg,0.584766,0.430556,0.277344,0.433333
flame,dataset\images\flame\0005_F0166.jpg,0.581250,0.424306,0.284375,0.445833
flame,dataset\images\flame\0005_F0167.jpg,0.588281,0.407639,0.295312,0.454167
flame,dataset\images\flame\0005_F0168.jpg,0.587109,0.415278,0.292969,0.461111
flame,dataset\images\flame\0005_F0169.jpg,0.599609,0.398611,0.300781,0.461111
flame,dataset\images\flame\0005_F0170.jpg,0.598437,0.387500,0.304688,0.480556
flame,dataset\images\flame\0005_F0171.jpg,0.597266,0.372917,0.302344,0.493056
flame,dataset\images\flame\0005_F0172.jpg,0.590625,0.365972,0.315625,0.506944
flame,dataset\images\flame\0005_F0173.jpg,0.567187,0.382639,0.273438,0.476389
flame,dataset\images\flame\0005_F0174.jpg,0.574219,0.390278,0.270312,0.452778
flame,dataset\images\flame\0005_F0175.jpg,0.573047,0.372917,0.255469,0.484722
flame,dataset\images\flame\0005_F0176.jpg,0.567969,0.364583,0.265625,0.501389
flame,dataset\images\flame\0005_F0177.jpg,0.565234,0.365278,0.247656,0.502778
flame,dataset\images\flame\0005_F0178.jpg,0.562109,0.368056,0.250781,0.491667
flame,dataset\images\flame\0005_F0179.jpg,0.570312,0.363194,0.262500,0.487500
flame,dataset\images\flame\0005_F0180.jpg,0.568359,0.404167,0.266406,0.416667
flame,dataset\images\flame\0005_F0181.jpg,0.571875,0.399306,0.267188,0.434722
flame,dataset\images\flame\0005_F0182.jpg,0.573438,0.378472,0.265625,0.462500
flame,dataset\images\flame\0005_F0183.jpg,0.569922,0.359722,0.275781,0.513889
flame,dataset\images\flame\0005_F0184.jpg,0.572656,0.358333,0.271875,0.525000
flame,dataset\images\flame\0005_F0185.jpg,0.559375,0.408333,0.251563,0.411111
flame,dataset\images\flame\0005_F0186.jpg,0.560938,0.402778,0.248437,0.419444
flame,dataset\images\flame\0005_F0187.jpg,0.560156,0.418750,0.248437,0.412500
flame,dataset\images\flame\0005_F0188.jpg,0.562500,0.397222,0.243750,0.455556
flame,dataset\images\flame\0005_F0189.jpg,0.562109,0.392361,0.238281,0.459722
flame,dataset\images\flame\0005_F0190.jpg,0.562109,0.406944,0.246094,0.438889
flame,dataset\images\flame\0005_F0191.jpg,0.558984,0.404861,0.247656,0.443056
flame,dataset\images\flame\0005_F0192.jpg,0.561719,0.397917,0.251563,0.470833
flame,dataset\images\flame\0005_F0193.jpg,0.570312,0.369444,0.265625,0.502778
flame,dataset\images\flame\0005_F0194.jpg,0.573047,0.359722,0.264844,0.530556
flame,dataset\images\flame\0005_F0195.jpg,0.563672,0.365972,0.257031,0.506944
flame,dataset\images\flame\0005_F0196.jpg,0.564844,0.415972,0.267188,0.401389
flame,dataset\images\flame\0005_F0197.jpg,0.573047,0.400694,0.269531,0.437500
flame,dataset\images\flame\0005_F0198.jpg,0.569922,0.392361,0.269531,0.459722
flame,dataset\images\flame\0005_F0199.jpg,0.567187,0.372917,0.278125,0.484722
flame,dataset\images\flame\0005_F0200.jpg,0.570703,0.374306,0.278906,0.481944
flame,dataset\images\flame\0005_F0201.jpg,0.570703,0.375000,0.277344,0.469444
flame,dataset\images\flame\0005_F0202.jpg,0.574219,0.380556,0.270312,0.458333
flame,dataset\images\flame\0005_F0203.jpg,0.575781,0.371528,0.275000,0.481944
flame,dataset\images\flame\0005_F0204.jpg,0.557031,0.390972,0.257812,0.443056
flame,dataset\images\flame\0005_F0205.jpg,0.560938,0.386806,0.273438,0.456944
flame,dataset\images\flame\0005_F0206.jpg,0.570312,0.351389,0.282813,0.513889
flame,dataset\images\flame\0005_F0207.jpg,0.575391,0.376389,0.311719,0.472222
flame,dataset\images\flame\0005_F0208.jpg,0.582031,0.365972,0.326562,0.512500
flame,dataset\images\flame\0005_F0209.jpg,0.587500,0.370139,0.315625,0.504167
flame,dataset\images\flame\0005_F0210.jpg,0.559375,0.363194,0.259375,0.490278
flame,dataset\images\flame\0005_F0211.jpg,0.557422,0.440278,0.263281,0.336111
flame,dataset\images\flame\0005_F0212.jpg,0.550391,0.438194,0.250781,0.356944
flame,dataset\images\flame\0005_F0213.jpg,0.552734,0.437500,0.238281,0.358333
flame,dataset\images\flame\0005_F0214.jpg,0.552344,0.428472,0.250000,0.368056
flame,dataset\images\flame\0005_F0215.jpg,0.552734,0.427778,0.249219,0.369444
flame,dataset\images\flame\0005_F0216.jpg,0.546094,0.430556,0.253125,0.397222
flame,dataset\images\flame\0005_F0217.jpg,0.553906,0.423611,0.237500,0.411111
flame,dataset\images\flame\0005_F0218.jpg,0.557422,0.402778,0.236719,0.425000
flame,dataset\images\flame\0005_F0219.jpg,0.548828,0.411111,0.247656,0.405556
flame,dataset\images\flame\0005_F0220.jpg,0.550000,0.403472,0.250000,0.426389
flame,dataset\images\flame\0005_F0221.jpg,0.551172,0.407639,0.252344,0.440278
flame,dataset\images\flame\0005_F0222.jpg,0.554297,0.392361,0.260156,0.468056
flame,dataset\images\flame\0005_F0223.jpg,0.553125,0.373611,0.257812,0.483333
flame,dataset\images\flame\0005_F0224.jpg,0.553125,0.375000,0.260938,0.483333
flame,dataset\images\flame\0005_F0225.jpg,0.557813,0.380556,0.267188,0.497222
flame,dataset\images\flame\0005_F0226.jpg,0.551953,0.386111,0.269531,0.491667
flame,dataset\images\flame\0005_F0227.jpg,0.547266,0.400000,0.264844,0.463889
flame,dataset\images\flame\0005_F0228.jpg,0.554688,0.392361,0.268750,0.470833
flame,dataset\images\flame\0005_F0229.jpg,0.557031,0.408333,0.278125,0.441667
flame,dataset\images\flame\0005_F0230.jpg,0.560156,0.409722,0.271875,0.438889
flame,dataset\images\flame\0005_F0231.jpg,0.561328,0.411111,0.274219,0.441667
flame,dataset\images\flame\0005_F0232.jpg,0.560938,0.404167,0.275000,0.455556
flame,dataset\images\flame\0005_F0233.jpg,0.563672,0.405556,0.283594,0.458333
flame,dataset\images\flame\0005_F0234.jpg,0.566797,0.404861,0.277344,0.459722
flame,dataset\images\flame\0005_F0235.jpg,0.566406,0.395833,0.279687,0.491667
flame,dataset\images\flame\0005_F0236.jpg,0.569531,0.395139,0.290625,0.526389
flame,dataset\images\flame\0005_F0237.jpg,0.575000,0.373611,0.296875,0.522222
flame,dataset\images\flame\0005_F0238.jpg,0.573047,0.376389,0.300781,0.516667
flame,dataset\images\flame\0005_F0239.jpg,0.568750,0.357639,0.287500,0.548611
flame,dataset\images\flame\0005_F0240.jpg,0.570703,0.352778,0.296094,0.561111
flame,dataset\images\flame\0005_F0241.jpg,0.570312,0.356250,0.295312,0.568056
flame,dataset\images\flame\0005_F0242.jpg,0.572266,0.368750,0.294531,0.556944
flame,dataset\images\flame\0005_F0243.jpg,0.555859,0.379167,0.267969,0.505556
flame,dataset\images\flame\0005_F0244.jpg,0.559766,0.376389,0.272656,0.536111
flame,dataset\images\flame\0005_F0245.jpg,0.538672,0.454861,0.227344,0.393056
flame,dataset\images\flame\0005_F0246.jpg,0.531641,0.448611,0.241406,0.405556
flame,dataset\images\flame\0005_F0247.jpg,0.537109,0.437500,0.239844,0.438889
flame,dataset\images\flame\0005_F0248.jpg,0.550391,0.411111,0.275781,0.483333
flame,dataset\images\flame\0005_F0249.jpg,0.554297,0.402083,0.274219,0.512500
flame,dataset\images\flame\0005_F0250.jpg,0.556641,0.411111,0.255469,0.494444
flame,dataset\images\flame\0005_F0251.jpg,0.549609,0.445139,0.269531,0.426389
flame,dataset\images\flame\0005_F0252.jpg,0.560156,0.450694,0.289062,0.440278
flame,dataset\images\flame\0005_F0253.jpg,0.553516,0.438889,0.288281,0.447222
flame,dataset\images\flame\0005_F0254.jpg,0.540234,0.451389,0.269531,0.416667
flame,dataset\images\flame\0005_F0255.jpg,0.542969,0.465972,0.264062,0.387500
flame,dataset\images\flame\0005_F0256.jpg,0.545703,0.448611,0.269531,0.441667
flame,dataset\images\flame\0005_F0257.jpg,0.549219,0.468056,0.257812,0.394444
flame,dataset\images\flame\0005_F0258.jpg,0.547656,0.441667,0.271875,0.444444
flame,dataset\images\flame\0005_F0259.jpg,0.546875,0.454861,0.271875,0.420833
flame,dataset\images\flame\0005_F0260.jpg,0.547266,0.445139,0.263281,0.451389
flame,dataset\images\flame\0005_F0261.jpg,0.554297,0.429861,0.266406,0.479167
flame,dataset\images\flame\0005_F0262.jpg,0.561328,0.410417,0.269531,0.506944
flame,dataset\images\flame\0005_F0263.jpg,0.559375,0.404861,0.281250,0.518056
flame,dataset\images\flame\0005_F0264.jpg,0.571484,0.395833,0.294531,0.513889
flame,dataset\images\flame\0005_F0265.jpg,0.580078,0.375000,0.308594,0.550000
flame,dataset\images\flame\0005_F0266.jpg,0.586719,0.364583,0.317187,0.584722
flame,dataset\images\flame\0005_F0267.jpg,0.587500,0.345833,0.314063,0.622222
flame,dataset\images\flame\0005_F0268.jpg,0.562891,0.402083,0.274219,0.501389
flame,dataset\images\flame\0005_F0269.jpg,0.553906,0.434722,0.253125,0.455556
flame,dataset\images\flame\0005_F0270.jpg,0.556250,0.448611,0.248437,0.427778
flame,dataset\images\flame\0005_F0271.jpg,0.558984,0.436806,0.258594,0.434722
flame,dataset\images\flame\0005_F0272.jpg,0.560156,0.450694,0.256250,0.412500
flame,dataset\images\flame\0005_F0273.jpg,0.557422,0.431250,0.257031,0.426389
flame,dataset\images\flame\0005_F0274.jpg,0.559375,0.426389,0.262500,0.452778
flame,dataset\images\flame\0005_F0275.jpg,0.564062,0.410417,0.262500,0.470833
flame,dataset\images\flame\0005_F0276.jpg,0.567969,0.420139,0.264062,0.454167
flame,dataset\images\flame\0005_F0277.jpg,0.567969,0.417361,0.281250,0.468056
flame,dataset\images\flame\0005_F0278.jpg,0.566797,0.406944,0.283594,0.488889
flame,dataset\images\flame\0005_F0279.jpg,0.569531,0.404167,0.289062,0.483333
flame,dataset\images\flame\0005_F0280.jpg,0.572266,0.386806,0.282031,0.518056
flame,dataset\images\flame\0005_F0281.jpg,0.576172,0.384722,0.289844,0.513889
flame,dataset\images\flame\0005_F0282.jpg,0.560156,0.440278,0.264062,0.413889
flame,dataset\images\flame\0005_F0283.jpg,0.562891,0.444444,0.263281,0.427778
flame,dataset\images\flame\0005_F0284.jpg,0.560547,0.434722,0.267969,0.444444
flame,dataset\images\flame\0005_F0285.jpg,0.577734,0.392361,0.302344,0.523611
flame,dataset\images\flame\0005_F0286.jpg,0.583984,0.392361,0.325781,0.543056
flame,dataset\images\flame\0005_F0287.jpg,0.591016,0.388889,0.347656,0.550000
flame,dataset\images\flame\0005_F0288.jpg,0.563672,0.425000,0.272656,0.455556
flame,dataset\images\flame\0005_F0289.jpg,0.558203,0.403472,0.282031,0.495833
flame,dataset\images\flame\0005_F0290.jpg,0.564062,0.420139,0.282813,0.465278
flame,dataset\images\flame\0005_F0291.jpg,0.566016,0.415278,0.288281,0.452778
flame,dataset\images\flame\0005_F0292.jpg,0.569531,0.411111,0.273438,0.486111
flame,dataset\images\flame\0005_F0293.jpg,0.558203,0.419444,0.253906,0.461111
flame,dataset\images\flame\0005_F0294.jpg,0.556641,0.416667,0.257031,0.466667
flame,dataset\images\flame\0005_F0295.jpg,0.557031,0.413889,0.257812,0.463889
flame,dataset\images\flame\0005_F0296.jpg,0.557031,0.418056,0.257812,0.455556
flame,dataset\images\flame\0005_F0297.jpg,0.566406,0.408333,0.279687,0.466667
flame,dataset\images\flame\0005_F0298.jpg,0.572266,0.402083,0.266406,0.476389
flame,dataset\images\flame\0005_F0299.jpg,0.575000,0.391667,0.268750,0.483333
flame,dataset\images\flame\0005_F0300.jpg,0.573047,0.384722,0.275781,0.538889
flame,dataset\images\flame\0005_F0301.jpg,0.575391,0.363889,0.282031,0.550000
flame,dataset\images\flame\0005_F0302.jpg,0.582031,0.384722,0.301562,0.533333
flame,dataset\images\flame\0005_F0303.jpg,0.572656,0.388194,0.273438,0.501389
flame,dataset\images\flame\0005_F0304.jpg,0.554688,0.444444,0.256250,0.400000
flame,dataset\images\flame\0005_F0305.jpg,0.552344,0.429861,0.257812,0.445833
flame,dataset\images\flame\0005_F0306.jpg,0.557422,0.407639,0.257031,0.454167
flame,dataset\images\flame\0005_F0307.jpg,0.562891,0.388889,0.261719,0.488889
flame,dataset\images\flame\0005_F0308.jpg,0.557813,0.399306,0.271875,0.468056
flame,dataset\images\flame\0005_F0309.jpg,0.540625,0.395833,0.256250,0.472222
flame,dataset\images\flame\0005_F0310.jpg,0.542578,0.408333,0.271094,0.452778
flame,dataset\images\flame\0005_F0311.jpg,0.546094,0.423611,0.259375,0.427778
flame,dataset\images\flame\0005_F0312.jpg,0.544531,0.415972,0.262500,0.443056
flame,dataset\images\flame\0005_F0313.jpg,0.542969,0.400694,0.248437,0.437500
flame,dataset\images\flame\0005_F0314.jpg,0.546094,0.417361,0.254687,0.406944
flame,dataset\images\flame\0005_F0315.jpg,0.544922,0.391667,0.253906,0.447222
flame,dataset\images\flame\0005_F0316.jpg,0.548437,0.382639,0.267188,0.476389
flame,dataset\images\flame\0005_F0317.jpg,0.554297,0.363889,0.271094,0.513889
flame,dataset\images\flame\0005_F0318.jpg,0.558203,0.347222,0.283594,0.555556
flame,dataset\images\flame\0005_F0319.jpg,0.557813,0.335417,0.285937,0.534722
flame,dataset\images\flame\0005_F0320.jpg,0.557813,0.362500,0.284375,0.480556
flame,dataset\images\flame\0005_F0321.jpg,0.548437,0.369444,0.265625,0.494444
flame,dataset\images\flame\0005_F0322.jpg,0.550781,0.371528,0.268750,0.498611
flame,dataset\images\flame\0005_F0323.jpg,0.546094,0.369444,0.259375,0.494444
flame,dataset\images\flame\0005_F0324.jpg,0.546875,0.375000,0.259375,0.483333
flame,dataset\images\flame\0005_F0325.jpg,0.539453,0.396528,0.252344,0.448611
flame,dataset\images\flame\0005_F0326.jpg,0.542969,0.397222,0.259375,0.458333
flame,dataset\images\flame\0005_F0327.jpg,0.533594,0.397222,0.251563,0.433333
flame,dataset\images\flame\0005_F0328.jpg,0.537891,0.390972,0.261719,0.451389
